L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
82,L1_DoubleEG_20_18,0,0,0,0,0
83,L1_DoubleEG_22_10,1,5674.97,959.245,324.284,1621.62
84,L1_DoubleEG_22_12,1,3080.7,706.761,0,359.077
85,L1_DoubleEG_22_15,1,2269.99,606.68,0,192.599
86,L1_DoubleEG_23_10,1,5188.55,917.214,0,1216.27
87,L1_DoubleEG_24_17,1,1134.99,428.988,0,66.0383
88,L1_DoubleEG_25_12,1,2432.13,627.973,0,150.995
89,L1_DoubleEG_25_13,1,2269.99,606.68,0,136.254
90,L1_DoubleEG_25_14,1,1945.7,561.676,0,119.635
91,L1_TripleEG_14_10_8,0,0,0,0,0
92,L1_TripleEG_18_17_8,1,324.284,229.303,0,4.89331
100,L1_SingleTau20,0,0,0,0,0
101,L1_SingleTau80er2p1,2,2594.27,648.568,162.142,412.635
102,L1_SingleTau100er2p1,1,2594.27,648.568,0,128.403
103,L1_SingleTau120er2p1,1,1297.14,458.607,0,24.4392
104,L1_DoubleTau50er2p1,2,1783.56,537.764,0,162.527
105,L1_DoubleTau70er2p1,1,1459.28,486.426,0,57.4389
106,L1_DoubleIsoTau28er2p1,1,6485.68,1025.48,810.71,1506.28
107,L1_DoubleIsoTau30er2p1,1,5350.69,931.435,0,663.144
108,L1_DoubleIsoTau32er2p1,1,4702.12,873.162,0,338.86
109,L1_DoubleIsoTau33er2p1,1,4539.98,857.975,0,284.813
110,L1_DoubleIsoTau34er2p1,1,4053.55,810.71,0,253.333
111,L1_DoubleIsoTau35er2p1,1,3567.12,760.514,0,221.561
112,L1_DoubleIsoTau36er2p1,1,3242.84,725.121,0,197.916
113,L1_DoubleIsoTau38er2p1,1,2918.56,687.91,0,151.589
120,L1_SingleJet16,0,0,0,0,0
121,L1_SingleJet20,0,0,0,0,0
122,L1_SingleJet35,60000,0,0,0,0
123,L1_SingleJet60,4000,0,0,0,0
124,L1_SingleJet90,30,1297.14,458.607,648.568,687.348
125,L1_SingleJet120,10,972.852,397.165,0,119.744
126,L1_SingleJet140,1,5188.55,917.214,486.426,965.684
127,L1_SingleJet150,1,4215.69,826.765,0,320.977
128,L1_SingleJet160,1,3242.84,725.121,0,234.071
129,L1_SingleJet170,1,2432.13,627.973,0,122.842
130,L1_SingleJet180,1,1621.42,512.738,0,40.6824
131,L1_SingleJet200,1,1134.99,428.988,0,19.8066
140,L1_DoubleJet40er3p0,0,0,0,0,0
141,L1_DoubleJet50er3p0,100,810.71,362.561,648.568,651.811
142,L1_DoubleJet60er3p0,50,810.71,362.561,162.142,263.3
143,L1_DoubleJet80er3p0,10,1134.99,428.988,162.142,226.537
144,L1_DoubleJet100er3p0,1,5350.69,931.435,0,848.546
145,L1_DoubleJet112er3p0,1,4053.55,810.71,0,547.355
146,L1_DoubleJet120er3p0,1,2594.27,648.568,0,143.833
147,L1_TripleJet_84_68_48_VBF,0,0,0,0,0
148,L1_TripleJet_88_72_56_VBF,1,4377.83,842.515,486.426,933.238
149,L1_TripleJet_92_76_64_VBF,1,2269.99,606.68,0,207.802
150,L1_QuadJet40er3p0,100,0,0,0,0
151,L1_QuadJet50er3p0,1,2756.41,668.529,324.284,559.585
152,L1_QuadJet60er3p0,1,648.568,324.284,0,48.6951
160,L1_HTT120er,300,324.284,229.303,324.284,324.284
161,L1_HTT160er,120,324.284,229.303,162.142,163.657
162,L1_HTT200er,60,324.284,229.303,0,44.8024
163,L1_HTT220er,30,486.426,280.838,0,22.9001
164,L1_HTT240er,16,648.568,324.284,0,70.64
165,L1_HTT255er,8,1134.99,428.988,162.142,230.593
166,L1_HTT270er,1,7458.53,1099.7,0,695.388
167,L1_HTT280er,1,6485.68,1025.48,0,468.196
168,L1_HTT300er,1,4053.55,810.71,0,187.702
169,L1_HTT320er,1,3080.7,706.761,0,108.738
170,L1_HTT340er,1,2432.13,627.973,0,75.763
171,L1_HTT380er,1,1621.42,512.738,0,31.0546
172,L1_HTT400er,1,1297.14,458.607,0,23.0366
173,L1_HTT450er,1,972.852,397.165,0,15.2786
174,L1_HTT500er,1,810.71,362.561,0,10.6459
180,L1_ETM30,60000,0,0,0,0
181,L1_ETM40,0,0,0,0,0
182,L1_ETM50,0,0,0,0,0
183,L1_ETM60,1000,162.142,162.142,162.142,162.142
184,L1_ETM70,0,0,0,0,0
185,L1_ETM75,0,0,0,0,0
186,L1_ETM80,0,0,0,0,0
187,L1_ETM85,0,0,0,0,0
188,L1_ETM90,0,0,0,0,0
189,L1_ETM95,1,4215.69,826.765,486.426,1064
190,L1_ETM100,1,3242.84,725.121,0,480.1
191,L1_ETM105,1,2594.27,648.568,0,264.95
192,L1_ETM110,1,1945.7,561.676,0,152.352
193,L1_ETM115,1,1459.28,486.426,0,71.6666
194,L1_ETM120,1,1459.28,486.426,0,71.6666
195,L1_ETM150,1,486.426,280.838,0,5.35984
200,L1_ETMHF70,1000,162.142,162.142,162.142,162.142
201,L1_ETMHF80,0,0,0,0,0
202,L1_ETMHF90,0,0,0,0,0
203,L1_ETMHF100,0,0,0,0,0
204,L1_ETMHF110,1,3729.27,777.606,486.426,744.977
205,L1_ETMHF120,1,1459.28,486.426,0,63.5053
206,L1_ETMHF150,1,486.426,280.838,0,5.35984
240,L1_SingleMuOpen_NotBptxOR,35,0,0,0,0
241,L1_SingleMuOpen_NotBptxOR_3BX,1,0,0,0,0
242,L1_SingleJet20er3p0_NotBptxOR,1000,0,0,0,0
243,L1_SingleJet20er3p0_NotBptxOR_3BX,0,0,0,0,0
244,L1_SingleJet43er3p0_NotBptxOR_3BX,1,0,0,0,0
245,L1_SingleJet46er3p0_NotBptxOR_3BX,1,0,0,0,0
250,L1_IsoEG24er2p1_Jet26er3p0_dR_Min0p3,1,6809.97,1050.8,0,257.791
251,L1_IsoEG26er2p1_Jet34er3p0_dR_Min0p3,1,4702.12,873.162,0,124.441
252,L1_IsoEG28er2p1_Jet34er3p0_dR_Min0p3,1,4702.12,873.162,0,124.441
253,L1_IsoEG30er2p1_Jet34er3p0_dR_Min0p3,1,4215.69,826.765,0,96.832
254,L1_IsoEG24er2p1_HTT100er,1,4864.26,888.089,0,113.235
255,L1_IsoEG26er2p1_HTT100er,1,4864.26,888.089,0,113.235
256,L1_IsoEG28er2p1_HTT100er,1,4864.26,888.089,0,113.235
257,L1_IsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,1,3891.41,794.331,0,113.156
258,L1_Mu18_HTT100er,1,810.71,362.561,0,40.1901
259,L1_Mu18_Jet24er3p0,1,4377.83,842.515,0,405.489
260,L1_Mu20_EG17,1,0,0,0,0
261,L1_Mu23_EG10,1,972.852,397.165,0,68.2307
262,L1_Mu23_IsoEG10,1,324.284,229.303,0,26.3218
263,L1_Mu5_EG23,1,648.568,324.284,0,49.8765
264,L1_Mu5_IsoEG20,1,162.142,162.142,0,7.37009
265,L1_Mu7_EG23,1,486.426,280.838,0,39.067
266,L1_Mu7_IsoEG20,1,162.142,162.142,0,7.37009
267,L1_Mu7_IsoEG23,1,162.142,162.142,0,7.37009
268,L1_HTT250er_QuadJet_70_55_40_35_er2p5,1,4539.98,857.975,486.426,928.114
269,L1_HTT280er_QuadJet_70_55_40_35_er2p5,1,3080.7,706.761,0,221.498
270,L1_HTT300er_QuadJet_70_55_40_35_er2p5,1,2107.85,584.611,0,111.547
275,L1_DoubleJet100er2p3_dEta_Max1p6,1,3080.7,706.761,0,430.437
276,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,1,972.852,397.165,162.142,281.304
277,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,324.284,229.303,0,12.3537
278,L1_IsoTau40er_ETM80,1,2756.41,668.529,162.142,467.206
279,L1_IsoTau40er_ETM85,1,2269.99,606.68,0,258.292
280,L1_IsoTau40er_ETM90,1,1297.14,458.607,0,73.6849
281,L1_IsoTau40er_ETM95,1,1134.99,428.988,0,53.4171
282,L1_IsoTau40er_ETM100,1,972.852,397.165,0,30.254
283,L1_IsoTau40er_ETMHF80,1,2594.27,648.568,324.284,434.369
284,L1_IsoTau40er_ETMHF90,1,1621.42,512.738,0,87.4308
285,L1_Mu22er2p1_IsoTau40er2p1,1,324.284,229.303,0,16.2548
286,L1_QuadJet36er3p0_IsoTau52er2p1,1,2594.27,648.568,0,201.551
287,L1_ETM80_Jet60_dPhi_Min0p4,0,0,0,0,0
288,L1_ETM90_Jet60_dPhi_Min0p4,0,0,0,0,0
289,L1_ETM100_Jet60_dPhi_Min0p4,0,0,0,0,0
290,L1_ETM110_Jet60_dPhi_Min0p4,1,1459.28,486.426,0,66.7766
291,L1_DoubleJet60er3p0_ETM70,1,2594.27,648.568,324.284,663.163
292,L1_DoubleJet60er3p0_ETM80,1,1783.56,537.764,0,238.154
293,L1_DoubleJet60er3p0_ETM90,1,810.71,362.561,0,40.9114
294,L1_DoubleJet60er3p0_ETM100,1,648.568,324.284,0,20.6436
295,L1_DoubleEG_Iso23_10,1,1297.14,458.607,0,33.1356
296,L1_DoubleEG_Iso24_10,1,1297.14,458.607,0,33.1356
297,L1_TripleEG_Iso20_10_5,1,972.852,397.165,0,78.7837
298,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0
299,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,1,4539.98,857.975,324.284,1102.84
300,L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,1,3729.27,777.606,0,752.35
301,L1_DoubleJet30_Mass_Min400_Mu6,0,0,0,0,0
302,L1_DoubleJet30_Mass_Min400_Mu10,1,1783.56,537.764,810.71,1025.59
303,L1_IsoEG18er2p1_IsoTau24er2p1_dEta_Min0p2,1,2756.41,668.529,0,212.288
304,L1_IsoEG20er2p1_IsoTau25er2p1_dEta_Min0p2,1,1945.7,561.676,0,40.0813
305,L1_IsoEG22er2p1_IsoTau26er2p1_dEta_Min0p2,1,1783.56,537.764,0,36.1266
306,L1_Mu16er2p1_Tau20er2p1,1,2756.41,668.529,0,271.595
307,L1_Mu16er2p1_Tau24er2p1,1,1783.56,537.764,0,150.475
308,L1_Mu18er2p1_Tau20er2p1,1,2107.85,584.611,0,151.627
309,L1_Mu18er2p1_Tau24er2p1,1,1297.14,458.607,0,84.554
310,L1_Mu18er2p1_IsoTau26er2p1,1,810.71,362.561,0,42.6029
311,L1_Mu20er2p1_IsoTau26er2p1,1,648.568,324.284,0,31.0213
315,L1_Mu6_HTT240er,1,486.426,280.838,0,114.851
316,L1_Mu6_HTT250er,1,324.284,229.303,0,33.7796
317,L1_Mu15_HTT100er,1,1134.99,428.988,0,65.576
318,L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
319,L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,0,0,0,0,0
320,L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,0,0,0,0,0
321,L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,1,2107.85,584.611,324.284,843.268
322,L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,1,1297.14,458.607,0,376.495
323,L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,1,1783.56,537.764,162.142,467.902
324,L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,1,1459.28,486.426,0,291.02
325,L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,1,1134.99,428.988,0,155.901
326,L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1,486.426,280.838,0,22.9064
327,L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,1,324.284,229.303,0,15.5363
328,L1_DoubleMu3_SQ_HTT100er,1,1621.42,512.738,162.142,402.67
329,L1_DoubleMu3_SQ_HTT200er,1,324.284,229.303,0,49.0693
330,L1_DoubleMu3_SQ_HTT220er,1,0,0,0,0
331,L1_DoubleMu3_SQ_HTT240er,1,0,0,0,0
332,L1_DoubleMu_15_7_SQ,1,486.426,280.838,0,17.1211
333,L1_DoubleMu_15_7_SQ_Mass_Min4,1,486.426,280.838,0,17.1211
334,L1_TripleMu3_SQ,1,1134.99,428.988,0,183.124
335,L1_DoubleEG6_HTT240er,1,3242.84,725.121,0,363.912
336,L1_DoubleEG6_HTT250er,1,3080.7,706.761,0,360.669
337,L1_DoubleEG6_HTT270er,1,2107.85,584.611,0,161.492
338,L1_DoubleEG6_HTT300er,1,1134.99,428.988,0,36.4852
339,L1_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
340,L1_ETMHF75_Jet60_OR_DoubleJet30,0,0,0,0,0
341,L1_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
342,L1_ETMHF85_Jet60_OR_DoubleJet30,0,0,0,0,0
343,L1_ETMHF90_Jet60_OR_DoubleJet30,0,0,0,0,0
344,L1_ETMHF95_Jet60_OR_DoubleJet30,0,0,0,0,0
345,L1_ETMHF100_Jet60_OR_DoubleJet30,1,6323.54,1012.58,162.142,1280.3
346,L1_ETMHF105_Jet60_OR_DoubleJet30,1,4539.98,857.975,0,558.385
347,L1_ETMHF110_Jet60_OR_DoubleJet30,1,3242.84,725.121,0,258.551
348,L1_ETMHF115_Jet60_OR_DoubleJet30,1,2107.85,584.611,0,125.116
349,L1_ETMHF120_Jet60_OR_DoubleJet30,1,1459.28,486.426,0,63.5053
350,L1_ETMHF70_Jet60_OR_DiJet30woTT28,0,0,0,0,0
351,L1_ETMHF80_Jet60_OR_DiJet30woTT28,0,0,0,0,0
352,L1_ETMHF90_Jet60_OR_DiJet30woTT28,0,0,0,0,0
353,L1_ETMHF100_Jet60_OR_DiJet30woTT28,1,5350.69,931.435,0,967.279
354,L1_ETMHF110_Jet60_OR_DiJet30woTT28,1,2756.41,668.529,0,179.732
355,L1_ETMHF120_Jet60_OR_DiJet30woTT28,1,1459.28,486.426,0,63.5053
356,L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
357,L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
358,L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
359,L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,1,4539.98,857.975,0,604.712
360,L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,1,2594.27,648.568,0,150.456
361,L1_DoubleMu7_SQ_EG7,1,324.284,229.303,0,27.6378
370,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,1,2432.13,627.973,324.284,704.909
371,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,1,972.852,397.165,162.142,363.661
372,L1_DoubleMu4_SQ_OS_dR_Max1p2,1,2107.85,584.611,162.142,488.719
373,L1_DoubleMu5_SQ_OS_Mass7to18,1,324.284,229.303,0,56.7497
374,L1_DoubleMu_20_2_SQ_Mass_Max20,1,0,0,0,0
375,L1_TripleMu_5_0_0_DoubleMu_5_0_OS_Mass_Max17,1,1621.42,512.738,0,338.387
376,L1_DoubleMu4_OS_EG12,1,324.284,229.303,0,15.9039
377,L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,1,1945.7,561.676,0,353.601
378,L1_DoubleMu4p5_SQ_OS_dR_Max1p2,1,1297.14,458.607,0,201.016
379,L1_TripleMu_5_3_0_DoubleMu_5_3_OS_Mass_Max17,1,1297.14,458.607,0,176.245
380,L1_DoubleMu5_OS_EG12,1,324.284,229.303,0,15.9039
381,L1_DoubleMu6_SQ_OS,1,1621.42,512.738,162.142,352.092
390,L1_Mu6_DoubleEG17,1,162.142,162.142,162.142,162.142
391,L1_DoubleMu7_EG7,1,324.284,229.303,0,27.6378
400,L1_IsolatedBunch,0,0,0,0,0
401,L1_FirstBunchInTrain,0,0,0,0,0
402,L1_FirstBunchAfterTrain,0,0,0,0,0
403,L1_Mu5_EG15,0,0,0,0,0
404,L1_Mu5_EG20,1,810.71,362.561,0,130.948
405,L1_Mu5_IsoEG18,1,162.142,162.142,0,7.37009
406,L1_Mu12_EG10,1,1783.56,537.764,486.426,662.751
407,L1_Mu20_EG10,1,972.852,397.165,0,68.2307
408,L1_MU20_EG15,1,0,0,0,0
409,L1_Mu20_IsoEG6,1,324.284,229.303,0,26.3218
410,L1_Mu6_HTT200er,1,1134.99,428.988,0,268.154
411,L1_Mu8_HTT150er,1,1297.14,458.607,162.142,407.583
412,L1_EG25er2p1_HTT125er,1,8269.24,1157.93,648.568,1372.89
413,L1_EG27er2p1_HTT200er,1,2594.27,648.568,0,80.5085
414,L1_DoubleJet60er3p0_ETM60,0,0,0,0,0
415,L1_QuadJet36er3p0_Tau52,1,3567.12,760.514,324.284,653.49
416,L1_ETM75_Jet60_dPhi_Min0p4,0,0,0,0,0
417,L1_DoubleMu0_ETM40,0,0,0,0,0
418,L1_DoubleMu0_ETM55,0,0,0,0,0
419,L1_DoubleMu0_ETM60,0,0,0,0,0
420,L1_DoubleMu0_ETM65,1,2918.56,687.91,648.568,1255.27
421,L1_DoubleMu0_ETM70,1,1783.56,537.764,0,527.758
422,L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,1,1783.56,537.764,324.284,527.617
423,L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,15,648.568,324.284,648.568,648.568
424,L1_DoubleEG6_HTT255er,1,2918.56,687.91,0,320.133
425,L1_DoubleMu0er1p4_dEta_Max1p8_OS,1,3080.7,706.761,648.568,1128.41
426,L1_DoubleMu_10_0_dEta_Max1p8,0,0,0,0,0
427,L1_Mu6_DoubleEG10,0,0,0,0,0
428,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,430,0,0,0,0
429,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,20,162.142,162.142,0,54.0473
430,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,1,0,0,0,0
431,L1_SingleEG2_BptxAND,0,0,0,0,0
432,L1_SingleJet12_BptxAND,0,0,0,0,0
433,L1_ETT55_BptxAND,0,0,0,0,0
434,L1_ETT70_BptxAND,0,0,0,0,0
435,L1_ETT75_BptxAND,0,0,0,0,0
436,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0
437,L1_MinimumBiasHF0_OR_BptxAND,0,0,0,0,0
438,L1_Mu10er2p1_ETM30,0,0,0,0,0
439,L1_Mu14er2p1_ETM30,0,0,0,0,0
450,L1_AlwaysTrue,0,0,0,0,0
451,L1_NotBptxOR,0,0,0,0,0
452,L1_BptxXOR,0,0,0,0,0
453,L1_ZeroBias_copy,0,0,0,0,0
454,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0
455,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0
456,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0
457,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0
458,L1_ZeroBias,0,0,0,0,0
459,L1_BptxPlus,0,0,0,0,0
460,L1_BptxMinus,0,0,0,0,0
461,L1_BptxOR,0,0,0,0,0
462,L1_BPTX_AND_Ref1_VME,0,0,0,0,0
463,L1_BPTX_B1NotB2_VME,0,0,0,0,0
464,L1_BPTX_B2NotB1_VME,0,0,0,0,0
465,L1_BPTX_NotOR_VME,0,0,0,0,0
466,L1_BPTX_AND_Ref2_NIM,0,0,0,0,0
467,L1_BPTX_B1NotB2_NIM,0,0,0,0,0
468,L1_BPTX_B2NotB1_NIM,0,0,0,0,0
469,L1_BPTX_NotOR_NIM,0,0,0,0,0
470,L1_BPTX_AND_Ref3_VME,0,0,0,0,0
471,L1_BPTX_OR_Ref3_VME,0,0,0,0,0
472,L1_BPTX_RefAND_VME,0,0,0,0,0
473,L1_FirstCollisionInOrbit,0,0,0,0,0
474,L1_BPTX_AND_Ref4_VME,0,0,0,0,0
475,L1_BPTX_OR_Ref4_VME,0,0,0,0,0
476,L1_LastCollisionInTrain,0,0,0,0,0
477,L1_FirstCollisionInTrain,0,0,0,0,0
478,L1_BPTX_AND_NIM,0,0,0,0,0
479,L1_BPTX_B1_NIM,0,0,0,0,0
480,L1_BPTX_B2_NIM,0,0,0,0,0
481,L1_BPTX_OR_NIM,0,0,0,0,0



9999,Total rate,1,85.611,3.72574,21.0785,85.611
