L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
86,L1_DoubleEG_23_10,120,61.2249,43.2925,0,15.3062
87,L1_DoubleEG_24_17,1,2204.09,259.755,0,260.81
88,L1_DoubleEG_25_12,1,5326.56,403.806,0,948.993
89,L1_DoubleEG_25_13,1,4500.03,371.156,0,638.491
90,L1_DoubleEG_25_14,1,3704.1,336.737,0,473.086
91,L1_TripleEG_14_10_8,0,0,0,0,0
92,L1_TripleEG_18_17_8,1,1224.5,193.61,214.287,347.312
100,L1_SingleTau20,0,0,0,0,0
101,L1_SingleTau80er2p1,115,61.2249,43.2925,0,10.4957
102,L1_SingleTau100er2p1,55,61.2249,43.2925,0,4.04874
103,L1_SingleTau120er2p1,1,2510.22,277.207,0,130.71
104,L1_DoubleTau50er2p1,90,61.2249,43.2925,0,9.52387
105,L1_DoubleTau70er2p1,1,2081.65,252.437,0,155.859
106,L1_DoubleIsoTau28er2p1,160,61.2249,43.2925,30.6124,36.7349
107,L1_DoubleIsoTau30er2p1,125,61.2249,43.2925,30.6124,40.8166
108,L1_DoubleIsoTau32er2p1,110,61.2249,43.2925,30.6124,36.7349
109,L1_DoubleIsoTau33er2p1,100,61.2249,43.2925,0,14.0307
110,L1_DoubleIsoTau34er2p1,1,8357.19,505.8,336.737,1747.98
111,L1_DoubleIsoTau35er2p1,1,7806.17,488.841,0,1376.4
112,L1_DoubleIsoTau36er2p1,1,7040.86,464.26,0,1085.01
113,L1_DoubleIsoTau38er2p1,1,6367.38,441.499,0,893.081
120,L1_SingleJet16,0,0,0,0,0
121,L1_SingleJet20,0,0,0,0,0
122,L1_SingleJet35,79000,91.8373,53.0223,91.8373,91.8373
123,L1_SingleJet60,7900,61.2249,43.2925,61.2249,61.2249
124,L1_SingleJet90,790,91.8373,53.0223,61.2249,62.3587
125,L1_SingleJet120,290,61.2249,43.2925,0,11.0788
126,L1_SingleJet140,140,61.2249,43.2925,0,19.1328
127,L1_SingleJet150,90,61.2249,43.2925,0,1.06065
128,L1_SingleJet160,80,61.2249,43.2925,0,21.4287
129,L1_SingleJet170,1,4530.64,372.416,91.8373,531.688
130,L1_SingleJet180,1,3734.72,338.125,0,270.491
131,L1_SingleJet200,1,2602.06,282.233,0,129.021
140,L1_DoubleJet40er3p0,0,0,0,0,0
141,L1_DoubleJet50er3p0,2400,91.8373,53.0223,91.8373,91.8373
142,L1_DoubleJet60er3p0,1000,61.2249,43.2925,30.6124,33.1635
143,L1_DoubleJet80er3p0,260,61.2249,43.2925,0,3.77045
144,L1_DoubleJet100er3p0,125,61.2249,43.2925,0,16.3266
145,L1_DoubleJet112er3p0,1,5204.11,399.137,214.287,1036.47
146,L1_DoubleJet120er3p0,1,3887.78,344.985,0,544.408
147,L1_TripleJet_84_68_48_VBF,0,0,0,0,0
148,L1_TripleJet_88_72_56_VBF,90,61.2249,43.2925,61.2249,61.2249
149,L1_TripleJet_92_76_64_VBF,1,4683.7,378.655,581.636,1348.67
150,L1_QuadJet40er3p0,350,153.062,68.4515,122.45,137.756
151,L1_QuadJet50er3p0,400,0,0,0,0
152,L1_QuadJet60er3p0,1,1224.5,193.61,244.899,456.116
160,L1_HTT120er,4900,61.2249,43.2925,61.2249,61.2249
161,L1_HTT160er,1700,61.2249,43.2925,30.6124,32.2236
162,L1_HTT200er,360,122.45,61.2249,91.8373,97.9598
163,L1_HTT220er,400,61.2249,43.2925,0,12.3907
164,L1_HTT240er,270,61.2249,43.2925,30.6124,40.8166
165,L1_HTT255er,180,91.8373,53.0223,30.6124,52.0411
166,L1_HTT270er,180,61.2249,43.2925,0,14.5773
167,L1_HTT280er,150,61.2249,43.2925,0,5.75618
168,L1_HTT300er,120,61.2249,43.2925,0,30.6124
169,L1_HTT320er,90,61.2249,43.2925,0,18.0892
170,L1_HTT340er,80,61.2249,43.2925,0,16.44
171,L1_HTT380er,1,3887.78,344.985,0,300.099
172,L1_HTT400er,1,3397.98,322.522,0,214.47
173,L1_HTT450er,1,2295.93,265.111,0,105.622
174,L1_HTT500er,1,1622.46,222.862,0,50.4835
180,L1_ETM30,80000,91.8373,53.0223,91.8373,91.8373
181,L1_ETM40,0,0,0,0,0
182,L1_ETM50,0,0,0,0,0
183,L1_ETM60,6000,91.8373,53.0223,91.8373,91.8373
184,L1_ETM70,0,0,0,0,0
185,L1_ETM75,0,0,0,0,0
186,L1_ETM80,0,0,0,0,0
187,L1_ETM85,0,0,0,0,0
188,L1_ETM90,300,91.8373,53.0223,91.8373,91.8373
189,L1_ETM95,200,91.8373,53.0223,0,22.0195
190,L1_ETM100,110,91.8373,53.0223,30.6124,36.8483
191,L1_ETM105,70,91.8373,53.0223,30.6124,43.3676
192,L1_ETM110,65,61.2249,43.2925,0,2.02463
193,L1_ETM115,1,4132.68,355.684,673.473,1250.38
194,L1_ETM120,1,2908.18,298.373,0,436.372
195,L1_ETM150,1,1377.56,205.354,0,60.7255
200,L1_ETMHF70,5500,91.8373,53.0223,91.8373,91.8373
201,L1_ETMHF80,0,0,0,0,0
202,L1_ETMHF90,0,0,0,0,0
203,L1_ETMHF100,350,91.8373,53.0223,91.8373,91.8373
204,L1_ETMHF110,160,91.8373,53.0223,61.2249,68.878
205,L1_ETMHF120,1,6581.67,448.866,397.962,2080.42
206,L1_ETMHF150,1,1377.56,205.354,0,70.9198
240,L1_SingleMuOpen_NotBptxOR,35,0,0,0,0
241,L1_SingleMuOpen_NotBptxOR_3BX,1,0,0,0,0
242,L1_SingleJet20er3p0_NotBptxOR,1000,0,0,0,0
243,L1_SingleJet20er3p0_NotBptxOR_3BX,0,0,0,0,0
244,L1_SingleJet43er3p0_NotBptxOR_3BX,1,0,0,0,0
245,L1_SingleJet46er3p0_NotBptxOR_3BX,1,0,0,0,0
250,L1_IsoEG24er2p1_Jet26er3p0_dR_Min0p3,170,61.2249,43.2925,30.6124,32.799
251,L1_IsoEG26er2p1_Jet34er3p0_dR_Min0p3,100,61.2249,43.2925,0,2.27727
252,L1_IsoEG28er2p1_Jet34er3p0_dR_Min0p3,1,8295.97,503.944,0,639.271
253,L1_IsoEG30er2p1_Jet34er3p0_dR_Min0p3,1,7898.01,491.708,0,500.057
254,L1_IsoEG24er2p1_HTT100er,100,61.2249,43.2925,0,3.06124
255,L1_IsoEG26er2p1_HTT100er,1,8632.7,514.07,275.512,775.702
256,L1_IsoEG28er2p1_HTT100er,1,8265.36,503.014,0,464.476
257,L1_IsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,100,61.2249,43.2925,0,16.2066
258,L1_Mu18_HTT100er,1,1928.58,242.979,153.062,444.77
259,L1_Mu18_Jet24er3p0,120,61.2249,43.2925,30.6124,45.9186
260,L1_Mu20_EG17,1,336.737,101.53,0,49.3355
261,L1_Mu23_EG10,1,979.598,173.17,0,209.905
262,L1_Mu23_IsoEG10,1,122.45,61.2249,0,17.0919
263,L1_Mu5_EG23,25,61.2249,43.2925,0,5.58798
264,L1_Mu5_IsoEG20,1,704.086,146.812,0,109.363
265,L1_Mu7_EG23,1,826.536,159.067,367.349,433.371
266,L1_Mu7_IsoEG20,1,306.124,96.805,0,43.851
267,L1_Mu7_IsoEG23,1,214.287,80.9929,0,13.2386
268,L1_HTT250er_QuadJet_70_55_40_35_er2p5,110,61.2249,43.2925,30.6124,31.5691
269,L1_HTT280er_QuadJet_70_55_40_35_er2p5,90,61.2249,43.2925,30.6124,45.9186
270,L1_HTT300er_QuadJet_70_55_40_35_er2p5,1,4959.21,389.633,887.76,1600.85
275,L1_DoubleJet100er2p3_dEta_Max1p6,1,5295.95,402.644,826.536,1557.25
276,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,45,30.6124,30.6124,30.6124,30.6124
277,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,1224.5,193.61,275.512,417.523
278,L1_IsoTau40er_ETM80,70,61.2249,43.2925,61.2249,61.2249
279,L1_IsoTau40er_ETM85,60,61.2249,43.2925,30.6124,33.3954
280,L1_IsoTau40er_ETM90,50,61.2249,43.2925,0,2.82576
281,L1_IsoTau40er_ETM95,1,3091.86,307.651,244.899,626.9
282,L1_IsoTau40er_ETM100,1,2602.06,282.233,0,335.461
283,L1_IsoTau40er_ETMHF80,70,61.2249,43.2925,30.6124,33.3954
284,L1_IsoTau40er_ETMHF90,40,61.2249,43.2925,30.6124,38.2655
285,L1_Mu22er2p1_IsoTau40er2p1,1,367.349,106.045,0,35.2612
286,L1_QuadJet36er3p0_IsoTau52er2p1,90,61.2249,43.2925,30.6124,34.439
287,L1_ETM80_Jet60_dPhi_Min0p4,0,0,0,0,0
288,L1_ETM90_Jet60_dPhi_Min0p4,0,0,0,0,0
289,L1_ETM100_Jet60_dPhi_Min0p4,0,0,0,0,0
290,L1_ETM110_Jet60_dPhi_Min0p4,1,3642.88,333.942,397.962,821.669
291,L1_DoubleJet60er3p0_ETM70,100,61.2249,43.2925,61.2249,61.2249
292,L1_DoubleJet60er3p0_ETM80,60,61.2249,43.2925,0,6.18433
293,L1_DoubleJet60er3p0_ETM90,40,61.2249,43.2925,0,12.245
294,L1_DoubleJet60er3p0_ETM100,1,1500.01,214.287,214.287,433.071
295,L1_DoubleEG_Iso23_10,1,3244.92,315.174,30.6124,347.021
296,L1_DoubleEG_Iso24_10,1,3122.47,309.17,0,282.394
297,L1_TripleEG_Iso20_10_5,1,2265.32,263.338,153.062,349.398
298,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0
299,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,150,61.2249,43.2925,30.6124,38.2655
300,L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,120,61.2249,43.2925,30.6124,34.9856
301,L1_DoubleJet30_Mass_Min400_Mu6,0,0,0,0,0
302,L1_DoubleJet30_Mass_Min400_Mu10,55,61.2249,43.2925,30.6124,35.7145
303,L1_IsoEG18er2p1_IsoTau24er2p1_dEta_Min0p2,35,61.2249,43.2925,0,1.87076
304,L1_IsoEG20er2p1_IsoTau25er2p1_dEta_Min0p2,1,2295.93,265.111,91.8373,277.008
305,L1_IsoEG22er2p1_IsoTau26er2p1_dEta_Min0p2,1,2020.42,248.697,0,143.509
306,L1_Mu16er2p1_Tau20er2p1,80,61.2249,43.2925,0,13.7756
307,L1_Mu16er2p1_Tau24er2p1,1,2816.34,293.624,397.962,807.563
308,L1_Mu18er2p1_Tau20er2p1,70,61.2249,43.2925,0,15.3062
309,L1_Mu18er2p1_Tau24er2p1,1,2204.09,259.755,0,366.15
310,L1_Mu18er2p1_IsoTau26er2p1,1,1163.27,188.708,0,169.944
311,L1_Mu20er2p1_IsoTau26er2p1,1,887.76,164.853,0,104.491
315,L1_Mu6_HTT240er,1,1346.95,203.06,0,199.059
316,L1_Mu6_HTT250er,1,1224.5,193.61,0,189.841
317,L1_Mu15_HTT100er,32,61.2249,43.2925,0,7.88502
318,L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
319,L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,0,0,0,0,0
320,L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,0,0,0,0,0
321,L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
322,L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,30,91.8373,53.0223,91.8373,91.8373
323,L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,50,91.8373,53.0223,0,28.0614
324,L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,25,122.45,61.2249,61.2249,84.1842
325,L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,24,61.2249,43.2925,0,21.4287
326,L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1,1071.43,181.106,214.287,565.619
327,L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,1,734.698,149.97,0,290.107
328,L1_DoubleMu3_SQ_HTT100er,50,61.2249,43.2925,61.2249,61.2249
329,L1_DoubleMu3_SQ_HTT200er,1,520.411,126.218,122.45,207.891
330,L1_DoubleMu3_SQ_HTT220er,1,306.124,96.805,0,57.8906
331,L1_DoubleMu3_SQ_HTT240er,1,244.899,86.585,0,27.2782
332,L1_DoubleMu_15_7_SQ,1,642.861,140.284,0,70.6519
333,L1_DoubleMu_15_7_SQ_Mass_Min4,1,551.024,129.878,0,60.641
334,L1_TripleMu3_SQ,1,1102.05,183.675,0,312.028
335,L1_DoubleEG6_HTT240er,110,61.2249,43.2925,0,8.92862
336,L1_DoubleEG6_HTT250er,1,5785.75,420.851,214.287,1190.36
337,L1_DoubleEG6_HTT270er,1,4500.03,371.156,0,621.795
338,L1_DoubleEG6_HTT300er,1,3214.3,313.684,0,336.912
339,L1_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
340,L1_ETMHF75_Jet60_OR_DoubleJet30,0,0,0,0,0
341,L1_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
342,L1_ETMHF85_Jet60_OR_DoubleJet30,0,0,0,0,0
343,L1_ETMHF90_Jet60_OR_DoubleJet30,0,0,0,0,0
344,L1_ETMHF95_Jet60_OR_DoubleJet30,0,0,0,0,0
345,L1_ETMHF100_Jet60_OR_DoubleJet30,270,91.8373,53.0223,61.2249,66.3269
346,L1_ETMHF105_Jet60_OR_DoubleJet30,180,91.8373,53.0223,61.2249,66.3269
347,L1_ETMHF110_Jet60_OR_DoubleJet30,110,91.8373,53.0223,30.6124,48.4697
348,L1_ETMHF115_Jet60_OR_DoubleJet30,80,91.8373,53.0223,0,23.9797
349,L1_ETMHF120_Jet60_OR_DoubleJet30,1,6153.1,434.006,0,1667.16
350,L1_ETMHF70_Jet60_OR_DiJet30woTT28,0,0,0,0,0
351,L1_ETMHF80_Jet60_OR_DiJet30woTT28,0,0,0,0,0
352,L1_ETMHF90_Jet60_OR_DiJet30woTT28,0,0,0,0,0
353,L1_ETMHF100_Jet60_OR_DiJet30woTT28,170,91.8373,53.0223,30.6124,61.2249
354,L1_ETMHF110_Jet60_OR_DiJet30woTT28,80,91.8373,53.0223,0,24.5705
355,L1_ETMHF120_Jet60_OR_DiJet30woTT28,1,4775.54,382.349,0,1019.2
356,L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
357,L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
358,L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
359,L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,190,91.8373,53.0223,61.2249,76.5311
360,L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,90,91.8373,53.0223,30.6124,32.2247
361,L1_DoubleMu7_SQ_EG7,1,612.249,136.903,0,113.912
370,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,1,3428.59,323.971,428.574,1393.23
371,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,1,1591.85,220.749,489.799,901.536
372,L1_DoubleMu4_SQ_OS_dR_Max1p2,1,3122.47,309.17,306.124,1180.11
373,L1_DoubleMu5_SQ_OS_Mass7to18,1,979.598,173.17,153.062,470.666
374,L1_DoubleMu_20_2_SQ_Mass_Max20,1,612.249,136.903,0,110.946
375,L1_TripleMu_5_0_0_DoubleMu_5_0_OS_Mass_Max17,50,61.2249,43.2925,61.2249,61.2249
376,L1_DoubleMu4_OS_EG12,1,612.249,136.903,183.675,256.248
377,L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,1,2693.89,287.17,0,848.842
378,L1_DoubleMu4p5_SQ_OS_dR_Max1p2,1,1806.13,235.139,0,546.144
379,L1_TripleMu_5_3_0_DoubleMu_5_3_OS_Mass_Max17,45,30.6124,30.6124,30.6124,30.6124
380,L1_DoubleMu5_OS_EG12,1,275.512,91.8373,0,36.0933
381,L1_DoubleMu6_SQ_OS,0,0,0,0,0
390,L1_Mu6_DoubleEG17,1,153.062,68.4515,30.6124,57.8235
391,L1_DoubleMu7_EG7,1,734.698,149.97,61.2249,184.042
400,L1_IsolatedBunch,0,0,0,0,0
401,L1_FirstBunchInTrain,0,0,0,0,0
402,L1_FirstBunchAfterTrain,0,0,0,0,0
403,L1_Mu5_EG15,0,0,0,0,0
404,L1_Mu5_EG20,0,0,0,0,0
405,L1_Mu5_IsoEG18,1,918.373,167.671,214.287,323.65
406,L1_Mu12_EG10,60,61.2249,43.2925,61.2249,61.2249
407,L1_Mu20_EG10,20,61.2249,43.2925,30.6124,34.9856
408,L1_MU20_EG15,1,0,0,0,0
409,L1_Mu20_IsoEG6,1,428.574,114.541,30.6124,124.467
410,L1_Mu6_HTT200er,30,61.2249,43.2925,0,4.08166
411,L1_Mu8_HTT150er,45,61.2249,43.2925,0,21.4287
412,L1_EG25er2p1_HTT125er,180,61.2249,43.2925,30.6124,31.9434
413,L1_EG27er2p1_HTT200er,60,61.2249,43.2925,30.6124,31.6328
414,L1_DoubleJet60er3p0_ETM60,160,61.2249,43.2925,61.2249,61.2249
415,L1_QuadJet36er3p0_Tau52,130,61.2249,43.2925,0,8.58076
416,L1_ETM75_Jet60_dPhi_Min0p4,0,0,0,0,0
417,L1_DoubleMu0_ETM40,0,0,0,0,0
418,L1_DoubleMu0_ETM55,0,0,0,0,0
419,L1_DoubleMu0_ETM60,0,0,0,0,0
420,L1_DoubleMu0_ETM65,0,0,0,0,0
421,L1_DoubleMu0_ETM70,0,0,0,0,0
422,L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,35,61.2249,43.2925,61.2249,61.2249
423,L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,700,30.6124,30.6124,30.6124,30.6124
424,L1_DoubleEG6_HTT255er,1,5326.56,403.806,0,912.442
425,L1_DoubleMu0er1p4_dEta_Max1p8_OS,70,61.2249,43.2925,0,25.5104
426,L1_DoubleMu_10_0_dEta_Max1p8,0,0,0,0,0
427,L1_Mu6_DoubleEG10,0,0,0,0,0
428,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,1200,61.2249,43.2925,61.2249,61.2249
429,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,100,61.2249,43.2925,61.2249,61.2249
430,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,1,520.411,126.218,0,54.5032
431,L1_SingleEG2_BptxAND,0,0,0,0,0
432,L1_SingleJet12_BptxAND,0,0,0,0,0
433,L1_ETT55_BptxAND,0,0,0,0,0
434,L1_ETT70_BptxAND,0,0,0,0,0
435,L1_ETT75_BptxAND,0,0,0,0,0
436,L1_MinimumBiasHF0_AND_BptxAND,0,0,0,0,0
437,L1_MinimumBiasHF0_OR_BptxAND,0,0,0,0,0
438,L1_Mu10er2p1_ETM30,0,0,0,0,0
439,L1_Mu14er2p1_ETM30,0,0,0,0,0
450,L1_AlwaysTrue,0,0,0,0,0
451,L1_NotBptxOR,0,0,0,0,0
452,L1_BptxXOR,0,0,0,0,0
453,L1_ZeroBias_copy,0,0,0,0,0
454,L1_BPTX_BeamGas_Ref1_VME,0,0,0,0,0
455,L1_BPTX_BeamGas_Ref2_VME,0,0,0,0,0
456,L1_BPTX_BeamGas_B1_VME,0,0,0,0,0
457,L1_BPTX_BeamGas_B2_VME,0,0,0,0,0
458,L1_ZeroBias,0,0,0,0,0
459,L1_BptxPlus,0,0,0,0,0
460,L1_BptxMinus,0,0,0,0,0
461,L1_BptxOR,0,0,0,0,0
462,L1_BPTX_AND_Ref1_VME,0,0,0,0,0
463,L1_BPTX_B1NotB2_VME,0,0,0,0,0
464,L1_BPTX_B2NotB1_VME,0,0,0,0,0
465,L1_BPTX_NotOR_VME,0,0,0,0,0
466,L1_BPTX_AND_Ref2_NIM,0,0,0,0,0
467,L1_BPTX_B1NotB2_NIM,0,0,0,0,0
468,L1_BPTX_B2NotB1_NIM,0,0,0,0,0
469,L1_BPTX_NotOR_NIM,0,0,0,0,0
470,L1_BPTX_AND_Ref3_VME,0,0,0,0,0
471,L1_BPTX_OR_Ref3_VME,0,0,0,0,0
472,L1_BPTX_RefAND_VME,0,0,0,0,0
473,L1_FirstCollisionInOrbit,0,0,0,0,0
474,L1_BPTX_AND_Ref4_VME,0,0,0,0,0
475,L1_BPTX_OR_Ref4_VME,0,0,0,0,0
476,L1_LastCollisionInTrain,0,0,0,0,0
477,L1_FirstCollisionInTrain,0,0,0,0,0
478,L1_BPTX_AND_NIM,0,0,0,0,0
479,L1_BPTX_B1_NIM,0,0,0,0,0
480,L1_BPTX_B2_NIM,0,0,0,0,0
481,L1_BPTX_OR_NIM,0,0,0,0,0



9999,Total rate,1,76.6535,1.53185,17.694,76.6535
