L1Bit,L1SeedName,pre-scale0,rate0,error_rate0,pure0,propotional0
56,L1_SingleEG28,0,0,0,0,0
57,L1_SingleEG30,0,0,0,0,0
58,L1_SingleEG32,0,0,0,0,0
59,L1_SingleEG34,0,0,0,0,0
60,L1_SingleEG36,1,13142.1,309.246,400.229,1662.03
61,L1_SingleEG38,1,11039,283.425,0,920.417
62,L1_SingleEG40,1,9299.86,260.142,0,593.15
63,L1_SingleEG42,1,7902.7,239.806,0,417.886
64,L1_SingleEG45,1,6112.58,210.904,0,242.214
65,L1_SingleEG50,1,4220.59,175.251,0,122.221
66,L1_SingleEG34er2p1,0,0,0,0,0
67,L1_SingleEG36er2p1,1,9416.29,261.766,0,707.553
68,L1_SingleEG38er2p1,1,7939.08,240.358,0,397.346
69,L1_SingleIsoEG18,0,0,0,0,0
70,L1_SingleIsoEG20,0,0,0,0,0
71,L1_SingleIsoEG22,0,0,0,0,0
72,L1_SingleIsoEG24,0,0,0,0,0
73,L1_SingleIsoEG26,0,0,0,0,0
74,L1_SingleIsoEG28,1,13396.7,312.228,167.368,1157.76
75,L1_SingleIsoEG30,1,12086.9,296.572,0,730.044
76,L1_SingleIsoEG32,1,10908.1,281.739,0,488.868
77,L1_SingleIsoEG34,1,9969.33,269.343,0,377.56
78,L1_SingleIsoEG35,1,9518.17,263.178,0,346.027
79,L1_SingleIsoEG36,1,9037.89,256.452,0,312.474
80,L1_SingleIsoEG37,1,8637.66,250.71,0,292.217
81,L1_SingleIsoEG38,1,8244.71,244.94,0,272.399
82,L1_SingleIsoEG40,1,7487.91,233.428,0,239.89
83,L1_SingleIsoEG18er2p1,0,0,0,0,0
84,L1_SingleIsoEG20er2p1,0,0,0,0,0
85,L1_SingleIsoEG22er2p1,0,0,0,0,0
86,L1_SingleIsoEG24er2p1,0,0,0,0,0
87,L1_SingleIsoEG26er2p1,1,12589,302.669,902.334,1808.4
88,L1_SingleIsoEG28er2p1,1,10988.1,282.77,0,719.567
89,L1_SingleIsoEG30er2p1,1,9882.01,268.161,0,463.408
90,L1_SingleIsoEG32er2p1,1,8943.29,255.106,0,333.745
91,L1_SingleIsoEG33er2p1,1,8608.56,250.287,0,297.115
92,L1_SingleIsoEG34er2p1,1,8179.22,243.966,0,264.4
93,L1_SingleIsoEG35er2p1,1,7757.16,237.588,0,237.025
94,L1_SingleIsoEG36er2p1,1,7356.93,231.377,0,214.818
95,L1_SingleIsoEG38er2p1,1,6672.9,220.359,0,184.831
96,L1_SingleIsoEG40er2p1,1,6039.81,209.645,0,162.368
97,L1_IsoEG33_Mt40,1,8841.42,253.649,0,348.228
98,L1_IsoEG33_Mt44,1,8528.51,249.12,0,332.591
99,L1_IsoEG33_Mt48,1,8237.43,244.832,0,314.08
100,L1_DoubleEG_15_10,0,0,0,0,0
101,L1_DoubleEG_18_17,0,0,0,0,0
102,L1_DoubleEG_20_18,0,0,0,0,0
103,L1_DoubleEG_22_10,1,10740.7,279.569,414.782,2533.75
104,L1_DoubleEG_22_12,1,6665.63,220.239,0,1001.81
105,L1_DoubleEG_22_15,1,3907.69,168.629,0,458.817
106,L1_DoubleEG_23_10,1,9430.84,261.968,0,1782.77
107,L1_DoubleEG_24_17,1,2066.64,122.632,0,150.61
108,L1_DoubleEG_25_12,1,4671.76,184.38,0,432.455
109,L1_DoubleEG_25_13,1,4082.33,172.356,0,348.16
110,L1_DoubleEG_25_14,1,3369.2,156.58,0,266.858
111,L1_DoubleLooseIsoEG22er2p1,1,130.984,30.8732,0,3.1187
112,L1_DoubleLooseIsoEG24er2p1,1,116.43,29.1075,0,1.94439
113,L1_TripleEG_14_10_8,0,0,0,0,0
114,L1_TripleEG_18_17_8,1,953.272,83.2878,196.476,288.153
115,L1_SingleTau20,0,0,0,0,0
116,L1_SingleTau80er2p1,0,0,0,0,0
117,L1_SingleTau100er2p1,0,0,0,0,0
118,L1_SingleTau120er2p1,1,1957.48,119.35,7.27689,117.405
119,L1_SingleTau130er2p1,1,1491.76,104.189,0,62.1726
120,L1_SingleTau140er2p1,1,1142.47,91.1791,0,32.7288
121,L1_DoubleTau50er2p1,0,0,0,0,0
122,L1_DoubleTau70er2p1,1,2052.08,122.2,0,138.626
123,L1_DoubleIsoTau28er2p1,0,0,0,0,0
124,L1_DoubleIsoTau30er2p1,0,0,0,0,0
125,L1_DoubleIsoTau32er2p1,1,9081.55,257.071,414.782,1607.93
126,L1_DoubleIsoTau33er2p1,1,8550.34,249.439,0,1167.7
127,L1_DoubleIsoTau34er2p1,1,8004.57,241.347,0,970.026
128,L1_DoubleIsoTau35er2p1,1,7546.13,234.334,0,860.954
129,L1_DoubleIsoTau36er2p1,1,7225.95,229.308,0,796.501
130,L1_DoubleIsoTau38er2p1,1,6571.03,218.67,0,690.429
131,L1_SingleJet16,0,0,0,0,0
132,L1_SingleJet20,0,0,0,0,0
133,L1_SingleJet35,66000,72.7689,23.0115,72.7689,72.7689
134,L1_SingleJet60,5900,72.7689,23.0115,72.7689,72.7689
135,L1_SingleJet90,750,80.0457,24.1347,50.9382,58.4576
136,L1_SingleJet120,250,65.492,21.8307,21.8307,29.1627
137,L1_SingleJet140,0,0,0,0,0
138,L1_SingleJet150,0,0,0,0,0
139,L1_SingleJet160,0,0,0,0,0
140,L1_SingleJet170,1,3536.57,160.422,72.7689,377.938
141,L1_SingleJet180,1,2787.05,142.411,0,204.734
142,L1_SingleJet200,1,1848.33,115.974,0,92.0535
143,L1_SingleJet35_FWD,33000,36.3844,16.2716,29.1075,30.9268
144,L1_SingleJet60_FWD,3000,21.8307,12.6039,21.8307,21.8307
145,L1_SingleJet90_FWD,120,50.9382,19.2528,50.9382,50.9382
146,L1_SingleJet120_FWD,20,72.7689,23.0115,14.5538,33.595
147,L1_SingleJet35_HFp,0,0,0,0,0
148,L1_SingleJet35_HFm,0,0,0,0,0
149,L1_SingleJet60_HFp,0,0,0,0,0
150,L1_SingleJet60_HFm,0,0,0,0,0
151,L1_DoubleJet40er3p0,80,6614.69,219.395,6178.08,6271.92
152,L1_DoubleJet50er3p0,0,0,0,0,0
153,L1_DoubleJet60er3p0,0,0,0,0,0
154,L1_DoubleJet80er3p0,0,0,0,0,0
155,L1_DoubleJet100er3p0,90,87.3226,25.2079,0,16.5824
156,L1_DoubleJet112er3p0,1,5137.48,193.352,167.368,956.516
157,L1_DoubleJet120er3p0,1,3827.64,166.893,0,526.335
158,L1_TripleJet_84_68_48_VBF,0,0,0,0,0
159,L1_TripleJet_88_72_56_VBF,0,0,0,0,0
160,L1_TripleJet_92_76_64_VBF,1,3427.41,157.927,451.167,862.632
161,L1_QuadJet40er3p0,0,0,0,0,0
162,L1_QuadJet50er3p0,0,0,0,0,0
163,L1_QuadJet60er3p0,1,807.734,76.6667,43.6613,152.502
165,L1_HTT120er,4300,50.9382,19.2528,50.9382,50.9382
166,L1_HTT160er,1400,58.2151,20.5821,50.9382,51.9778
167,L1_HTT200er,350,109.153,28.1833,58.2151,66.784
168,L1_HTT220er,0,0,0,0,0
169,L1_HTT240er,0,0,0,0,0
170,L1_HTT255er,160,87.3226,25.2079,14.5538,31.9933
171,L1_HTT270er,0,0,0,0,0
172,L1_HTT280er,0,0,0,0,0
173,L1_HTT300er,0,0,0,0,0
174,L1_HTT320er,0,0,0,0,0
175,L1_HTT340er,0,0,0,0,0
176,L1_HTT380er,1,2707,140.351,0,180.111
177,L1_HTT400er,1,2226.73,127.294,0,115.659
178,L1_HTT450er,1,1484.48,103.935,0,59.1518
179,L1_HTT500er,1,982.38,84.5498,0,27.5872
180,L1_ETM30,0,0,0,0,0
181,L1_ETM40,0,0,0,0,0
182,L1_ETM50,0,0,0,0,0
183,L1_ETM60,0,0,0,0,0
184,L1_ETM70,0,0,0,0,0
185,L1_ETM75,0,0,0,0,0
186,L1_ETM80,0,0,0,0,0
187,L1_ETM85,0,0,0,0,0
188,L1_ETM90,0,0,0,0,0
189,L1_ETM95,0,0,0,0,0
190,L1_ETM100,0,0,0,0,0
191,L1_ETM105,0,0,0,0,0
192,L1_ETM110,1,1499.04,104.443,0,162.391
193,L1_ETM115,1,1207.96,93.7561,0,88.742
194,L1_ETM120,1,996.933,85.1738,0,60.3145
195,L1_ETM150,1,509.382,60.8828,0,13.4385
196,L1_ETMHF70,0,0,0,0,0
197,L1_ETMHF80,0,0,0,0,0
198,L1_ETMHF90,0,0,0,0,0
199,L1_ETMHF100,0,0,0,0,0
200,L1_ETMHF110,1,1724.62,112.026,232.86,498.455
201,L1_ETMHF120,1,1164.3,92.0461,0,207.77
202,L1_ETMHF150,1,523.936,61.7464,0,37.8303
210,L1_SingleMuOpen_NotBptxOR,35,0,0,0,0
211,L1_SingleMuOpen_NotBptxOR_3BX,1,0,0,0,0
212,L1_SingleJet20er3p0_NotBptxOR,1000,0,0,0,0
213,L1_SingleJet20er3p0_NotBptxOR_3BX,0,0,0,0,0
214,L1_SingleJet43er3p0_NotBptxOR_3BX,1,0,0,0,0
215,L1_SingleJet46er3p0_NotBptxOR_3BX,1,0,0,0,0
220,L1_LooseIsoEG24er2p1_Jet26er3p0_dR_Min0p3,0,0,0,0,0
221,L1_LooseIsoEG26er2p1_Jet34er3p0_dR_Min0p3,1,8186.5,244.074,123.707,838.197
222,L1_LooseIsoEG28er2p1_Jet34er3p0_dR_Min0p3,1,7051.3,226.52,0,448.905
223,L1_LooseIsoEG30er2p1_Jet34er3p0_dR_Min0p3,1,6287.23,213.896,0,309.733
224,L1_LooseIsoEG24er2p1_HTT100er,1,8695.88,251.553,451.167,1032.92
225,L1_LooseIsoEG26er2p1_HTT100er,1,7902.7,239.806,0,517.557
226,L1_LooseIsoEG28er2p1_HTT100er,1,7116.79,227.57,0,338.528
227,L1_LooseIsoEG24er2p1_TripleJet_26er3p0_26_26er3p0,0,0,0,0,0
228,L1_Mu18_HTT100er,0,0,0,0,0
229,L1_Mu18_Jet24er3p0,0,0,0,0,0
230,L1_Mu20_EG17,1,283.799,45.4441,0,26.6594
231,L1_Mu23_EG10,1,851.396,78.7115,0,171.829
232,L1_Mu23_LooseIsoEG10,1,356.567,50.9382,0,60.934
233,L1_Mu5_EG23,1,1702.79,111.315,269.245,550.619
234,L1_Mu5_LooseIsoEG20,1,1026.04,86.4082,0,211.33
235,L1_Mu7_EG23,1,916.888,81.6828,0,193.02
236,L1_Mu7_LooseIsoEG20,1,458.444,57.7585,0,56.7197
237,L1_Mu7_LooseIsoEG23,1,356.567,50.9382,0,28.3367
238,L1_HTT250er_QuadJet_70_55_40_35_er2p5,0,0,0,0,0
239,L1_HTT280er_QuadJet_70_55_40_35_er2p5,0,0,0,0,0
240,L1_HTT300er_QuadJet_70_55_40_35_er2p5,1,3500.18,159.595,480.274,902.711
245,L1_DoubleJet100er2p3_dEta_Max1p6,1,4729.98,185.525,596.705,1204.61
246,L1_Mu10er2p3_Jet32er2p3_dR_Max0p4_DoubleJet32er2p3_dEta_Max1p6,0,0,0,0,0
247,L1_Mu12er2p3_Jet40er2p3_dR_Max0p4_DoubleJet40er2p3_dEta_Max1p6,1,982.38,84.5498,363.844,485.184
248,L1_IsoTau40er_ETM80,0,0,0,0,0
249,L1_IsoTau40er_ETM85,0,0,0,0,0
250,L1_IsoTau40er_ETM90,0,0,0,0,0
251,L1_IsoTau40er_ETM95,1,1797.39,114.365,101.876,291.202
252,L1_IsoTau40er_ETM100,1,1469.93,103.424,0,139.926
253,L1_IsoTau40er_ETM105,1,1215.24,94.0381,0,77.1954
254,L1_IsoTau40er_ETM110,1,975.103,84.236,0,42.5507
255,L1_IsoTau40er_ETM115,1,851.396,78.7115,0,32.6176
256,L1_IsoTau40er_ETM120,1,734.965,73.1318,0,23.9232
257,L1_IsoTau40er_ETMHF80,0,0,0,0,0
258,L1_IsoTau40er_ETMHF90,1,1389.89,100.569,109.153,201.86
259,L1_IsoTau40er_ETMHF100,1,931.441,82.3286,0,42.9337
260,L1_IsoTau40er_ETMHF110,1,720.412,72.4041,0,20.9576
261,L1_IsoTau40er_ETMHF120,1,589.428,65.492,0,13.4931
262,L1_Mu22er2p1_IsoTau40er2p1,1,211.03,39.1872,0,10.1606
263,L1_QuadJet36er3p0_IsoTau52er2p1,25,145.538,32.5432,29.1075,48.1442
264,L1_ETM80_Jet60_dPhi_Min0p4,0,0,0,0,0
265,L1_ETM90_Jet60_dPhi_Min0p4,0,0,0,0,0
266,L1_ETM100_Jet60_dPhi_Min0p4,0,0,0,0,0
267,L1_ETM110_Jet60_dPhi_Min0p4,1,1440.82,102.395,0,155.752
268,L1_DoubleJet60er3p0_ETM70,0,0,0,0,0
269,L1_DoubleJet60er3p0_ETM80,0,0,0,0,0
270,L1_DoubleJet60er3p0_ETM90,0,0,0,0,0
271,L1_DoubleJet60er3p0_ETM100,1,676.75,70.1757,29.1075,97.1931
272,L1_DoubleEG_LooseIso23_10,1,4453.45,180.02,0,436.641
273,L1_DoubleEG_LooseIso24_10,1,4067.78,172.049,0,348.843
274,L1_TripleEG_LooseIso20_10_5,1,3769.43,165.619,734.965,1103.44
275,L1_DoubleJet_90_30_DoubleJet30_Mass_Min620,0,0,0,0,0
276,L1_DoubleJet_100_30_DoubleJet30_Mass_Min620,0,0,0,0,0
277,L1_DoubleJet_100_35_DoubleJet35_Mass_Min620,0,0,0,0,0
278,L1_DoubleJet_110_35_DoubleJet35_Mass_Min620,1,4016.84,170.968,458.444,1243.2
279,L1_DoubleJet_110_40_DoubleJet40_Mass_Min620,0,0,0,0,0
280,L1_DoubleJet_115_35_DoubleJet35_Mass_Min620,0,0,0,0,0
281,L1_DoubleJet_115_40_DoubleJet40_Mass_Min620,1,3158.17,151.597,0,703.155
282,L1_DoubleJet30_Mass_Min400_Mu6,0,0,0,0,0
283,L1_DoubleJet30_Mass_Min400_Mu10,0,0,0,0,0
284,L1_LooseIsoEG18er2p1_IsoTau24er2p1_dR_Min0p3,0,0,0,0,0
285,L1_DoubleJet35_rmovlp_IsoTau45_Mass_Min450,0,0,0,0,0
286,L1_LooseIsoEG20er2p1_IsoTau25er2p1_dR_Min0p3,0,0,0,0,0
287,L1_LooseIsoEG22er2p1_IsoTau26er2p1_dR_Min0p3,1,2576.02,136.914,181.922,344.883
288,L1_LooseIsoEG24er2p1_IsoTau27er2p1_dR_Min0p3,1,2219.45,127.085,0,138.628
289,L1_Mu16er2p1_Tau20er2p1,0,0,0,0,0
290,L1_Mu16er2p1_Tau24er2p1,0,0,0,0,0
291,L1_Mu18er2p1_Tau20er2p1,0,0,0,0,0
292,L1_Mu18er2p1_Tau24er2p1,1,1608.19,108.179,181.922,499.908
293,L1_Mu22er2p1_Tau50er2p1,0,0,0,0,0
294,L1_Mu22er2p1_Tau70er2p1,1,80.0457,24.1347,0,2.58901
295,L1_Mu18er2p1_IsoTau26er2p1,1,698.581,71.2986,0,115.018
296,L1_Mu20er2p1_IsoTau26er2p1,1,574.874,64.6784,0,67.3337
297,L1_Mu22er2p1_IsoTau28er2p1,0,0,0,0,0
298,L1_Mu22er2p1_IsoTau30er2p1,0,0,0,0,0
299,L1_Mu22er2p1_IsoTau32er2p1,1,269.245,44.2636,0,15.2246
300,L1_Mu22er2p1_IsoTau33er2p1,1,261.968,43.6613,0,14.185
301,L1_Mu22er2p1_IsoTau34er2p1,1,254.691,43.0506,0,13.2754
302,L1_Mu22er2p1_IsoTau35er2p1,1,254.691,43.0506,0,13.2754
303,L1_Mu22er2p1_IsoTau36er2p1,1,254.691,43.0506,0,13.2754
304,L1_Mu22er2p1_IsoTau38er2p1,1,232.86,41.1643,0,11.6911
305,L1_Mu6_HTT240er,1,800.457,76.3206,65.492,185.437
306,L1_Mu6_HTT250er,1,647.643,68.65,0,105.618
307,L1_Mu15_HTT100er,0,0,0,0,0
308,L1_DoubleMu0_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
309,L1_DoubleMu0_ETMHF50_Jet60_OR_DoubleJet30,0,0,0,0,0
310,L1_DoubleMu0_ETMHF60_Jet60_OR_DoubleJet30,0,0,0,0,0
311,L1_DoubleMu0_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
312,L1_DoubleMu0_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
313,L1_DoubleMu3_SQ_ETMHF40_Jet60_OR_DoubleJet30,0,0,0,0,0
314,L1_DoubleMu3_SQ_ETMHF50_Jet60_OR_DoubleJet30,0,0,0,0,0
315,L1_DoubleMu3_SQ_ETMHF60_Jet60_OR_DoubleJet30,1,327.46,48.8148,145.538,189.967
316,L1_DoubleMu3_SQ_ETMHF70_Jet60_OR_DoubleJet30,1,123.707,30.0034,0,26.4521
317,L1_DoubleMu3_SQ_ETMHF80_Jet60_OR_DoubleJet30,1,65.492,21.8307,0,9.16945
318,L1_DoubleMu3_SQ_HTT100er,0,0,0,0,0
319,L1_DoubleMu3_SQ_HTT200er,1,254.691,43.0506,36.3844,67.7138
320,L1_DoubleMu3_SQ_HTT220er,1,174.645,35.6493,0,24.8279
321,L1_DoubleMu3_SQ_HTT240er,1,152.815,33.3469,0,16.9446
322,L1_DoubleMu_15_7_SQ,1,407.506,54.4552,0,37.2758
323,L1_DoubleMu_15_7_SQ_Mass_Min4,1,283.799,45.4441,0,24.2606
324,L1_TripleMu3_SQ,1,1273.45,96.2641,378.398,619.875
325,L1_DoubleEG6_HTT240er,0,0,0,0,0
326,L1_DoubleEG6_HTT250er,1,5210.25,194.716,211.03,1125.17
327,L1_DoubleEG6_HTT270er,1,3776.7,165.779,0,503.423
328,L1_DoubleEG6_HTT300er,1,2459.59,133.784,0,222.438
329,L1_ETMHF70_Jet60_OR_DoubleJet30,0,0,0,0,0
330,L1_ETMHF75_Jet60_OR_DoubleJet30,0,0,0,0,0
331,L1_ETMHF80_Jet60_OR_DoubleJet30,0,0,0,0,0
332,L1_ETMHF85_Jet60_OR_DoubleJet30,0,0,0,0,0
333,L1_ETMHF90_Jet60_OR_DoubleJet30,0,0,0,0,0
334,L1_ETMHF95_Jet60_OR_DoubleJet30,0,0,0,0,0
335,L1_ETMHF100_Jet60_OR_DoubleJet30,0,0,0,0,0
336,L1_ETMHF105_Jet60_OR_DoubleJet30,0,0,0,0,0
337,L1_ETMHF110_Jet60_OR_DoubleJet30,0,0,0,0,0
338,L1_ETMHF115_Jet60_OR_DoubleJet30,0,0,0,0,0
339,L1_ETMHF120_Jet60_OR_DoubleJet30,0,0,0,0,0
340,L1_ETMHF70_Jet60_OR_DiJet30woTT28,0,0,0,0,0
341,L1_ETMHF80_Jet60_OR_DiJet30woTT28,0,0,0,0,0
342,L1_ETMHF90_Jet60_OR_DiJet30woTT28,0,0,0,0,0
343,L1_ETMHF100_Jet60_OR_DiJet30woTT28,0,0,0,0,0
344,L1_ETMHF110_Jet60_OR_DiJet30woTT28,0,0,0,0,0
345,L1_ETMHF120_Jet60_OR_DiJet30woTT28,0,0,0,0,0
346,L1_ETMHF70_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
347,L1_ETMHF80_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
348,L1_ETMHF90_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
349,L1_ETMHF100_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
350,L1_ETMHF110_Jet90_OR_DoubleJet45_OR_TripleJet30,0,0,0,0,0
351,L1_DoubleMu7_SQ_EG7,1,516.659,61.3161,0,126.848
352,L1_ETMHF80_HTT60er,0,0,0,0,0
353,L1_ETMHF90_HTT60er,0,0,0,0,0
354,L1_ETMHF100_HTT60er,1,1557.25,106.452,334.737,442.14
355,L1_ETMHF110_HTT60er,1,953.272,83.2878,0,70.187
356,L1_ETMHF120_HTT60er,1,698.581,71.2986,0,28.172
357,L1_Mu3_Jet30er2p5,5100,72.7689,23.0115,72.7689,72.7689
360,L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4,1,2685.17,139.784,261.968,1018.99
361,L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18,1,1375.33,100.041,443.89,771.127
362,L1_DoubleMu4_SQ_OS_dR_Max1p2,1,2816.15,143.153,400.229,1090.97
363,L1_DoubleMu5_SQ_OS_Mass7to18,1,1091.53,89.1233,174.645,489.754
364,L1_DoubleMu_20_2_SQ_Mass_Max20,1,523.936,61.7464,65.492,150.313
365,L1_DoubleMu4_OS_EG12,1,567.597,64.2677,152.815,265.773
366,L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4,1,2081.19,123.063,0,641.508
367,L1_DoubleMu4p5_SQ_OS_dR_Max1p2,1,1673.68,110.359,0,443.669
368,L1_DoubleMu5_OS_EG12,1,247.414,42.4312,0,57.9387
369,L1_DoubleMu6_SQ_OS,0,0,0,0,0
370,L1_TripleMu_5_3p5_2p5_DoubleMu_5_2p5_OS_Mass_5to17,1,720.412,72.4041,43.6613,205.278
371,L1_TripleMu_5_4_2p5_DoubleMu_5_2p5_OS_Mass_5to17,1,545.766,63.0197,0,120.788
372,L1_TripleMu_5SQ_3SQ_0OQ_DoubleMu_5_3_SQ_OS_Mass_Max9,1,967.826,83.9211,87.3226,287.193
373,L1_TripleMu_5SQ_3SQ_0_DoubleMu_5_3_SQ_OS_Mass_Max9,1,742.242,73.4929,0,161.966
374,L1_DoubleMu8_SQ,1,982.38,84.5498,240.137,364.796
375,L1_DoubleMu0_SQ,1000,94.5995,26.2372,80.0457,84.897
376,L1_DoubleMu0_SQ_OS,500,94.5995,26.2372,72.7689,78.9542
377,L1_DoubleMu4p5_SQ,120,80.0457,24.1347,29.1075,45.1773
378,L1_DoubleMu4p5_SQ_OS,60,72.7689,23.0115,0,21.6487
379,L1_DoubleMu4p5er2p0_SQ_OS,60,50.9382,19.2528,0,11.5107
380,L1_DoubleMu0er1p5_SQ_OS,250,21.8307,12.6039,14.5538,16.373
381,L1_DoubleMu4_SQ_OS,250,29.1075,14.5538,14.5538,17.4125
382,L1_DoubleMu5_SQ_OS,120,21.8307,12.6039,14.5538,16.9794
383,L1_TripleMu_5_3p5_2p5,110,14.5538,10.2911,0,6.06407
384,L1_TripleMu0_OQ,1000,21.8307,12.6039,21.8307,21.8307
385,L1_TripleMu_5SQ_3SQ_0OQ,110,29.1075,14.5538,14.5538,17.0487
390,L1_Mu6_DoubleEG17,1,152.815,33.3469,0,12.0281
391,L1_DoubleMu7_EG7,1,582.151,65.0864,29.1075,163.172
400,L1_IsolatedBunch,0,0,0,0,0
401,L1_FirstBunchInTrain,58403,36.3844,16.2716,36.3844,36.3844
402,L1_FirstBunchAfterTrain,58403,0,0,0,0
403,L1_Mu5_EG15,0,0,0,0,0
404,L1_Mu5_EG20,0,0,0,0,0
405,L1_Mu5_LooseIsoEG18,1,1404.44,101.094,320.183,550.628
406,L1_Mu12_EG10,0,0,0,0,0
407,L1_Mu20_EG10,0,0,0,0,0
408,L1_MU20_EG15,0,0,0,0,0
409,L1_Mu20_LooseIsoEG6,0,0,0,0,0
410,L1_Mu6_HTT200er,0,0,0,0,0
411,L1_Mu8_HTT150er,0,0,0,0,0
412,L1_EG25er2p1_HTT125er,0,0,0,0,0
413,L1_EG27er2p1_HTT200er,0,0,0,0,0
414,L1_DoubleJet60er3p0_ETM60,0,0,0,0,0
415,L1_QuadJet36er3p0_Tau52,0,0,0,0,0
416,L1_ETM75_Jet60_dPhi_Min0p4,0,0,0,0,0
417,L1_DoubleMu0_ETM40,0,0,0,0,0
418,L1_DoubleMu0_ETM55,0,0,0,0,0
419,L1_DoubleMu0_ETM60,0,0,0,0,0
420,L1_DoubleMu0_ETM65,0,0,0,0,0
421,L1_DoubleMu0_ETM70,0,0,0,0,0
422,L1_Jet32_DoubleMu_10_0_dPhi_Jet_Mu0_Max0p4_dPhi_Mu_Mu_Min1p0,0,0,0,0,0
423,L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0,0,0,0,0,0
424,L1_DoubleEG6_HTT255er,1,4853.68,187.935,0,886.857
425,L1_DoubleMu0er1p4_dEta_Max1p8_OS,0,0,0,0,0
426,L1_DoubleMu_10_0_dEta_Max1p8,0,0,0,0,0
427,L1_Mu6_DoubleEG10,0,0,0,0,0
428,L1_Mu3_JetC16_dEta_Max0p4_dPhi_Max0p4,700,123.707,30.0034,116.43,120.069
429,L1_Mu3_JetC60_dEta_Max0p4_dPhi_Max0p4,13,392.952,53.474,283.799,313.885
430,L1_Mu3_JetC120_dEta_Max0p4_dPhi_Max0p4,1,349.29,50.4157,50.9382,90.0733
431,L1_SingleEG2_BptxAND,0,0,0,0,0
